"","Open","High","Low","Close","Volume","Ex-Dividend","Split Ratio","Adj. Open","Adj. High","Adj. Low","Adj. Close","Adj. Volume"
"1974-07-02",70.38,70.75,70.25,70.25,37900,0,1,1.1744500289232,1.1806243186462,1.1722806838854,1.1722806838854,1212800
"1974-07-03",70.25,70.87,70.13,70.38,52200,0,1,1.1722806838854,1.1826267909887,1.1702782115428,1.1744500289232,1670400
"1974-07-05",70.38,70.5,70.13,70.38,27600,0,1,1.1744500289232,1.1764525012658,1.1702782115428,1.1744500289232,883200
"1974-07-08",70,70,68.62,68.62,45100,0,1,1.168108866505,1.168108866505,1.1450804345654,1.1450804345654,1443200
"1974-07-09",68.62,69.13,68.13,68.38,40100,0,1,1.1450804345654,1.1535909420213,1.1369036724998,1.1410754898802,1283200
"1974-07-10",68.38,68.87,68,68,30200,0,1,1.1410754898802,1.1492522519457,1.134734327462,1.134734327462,966400
"1974-07-11",68,68.5,67.75,68.25,39500,0,1,1.134734327462,1.1430779622228,1.1305625100817,1.1389061448424,1264000
"1974-07-12",68.62,70.25,68.62,70.25,58200,0,1,1.1450804345654,1.1722806838854,1.1450804345654,1.1722806838854,1862400
"1974-07-15",70.25,70.87,70.25,70.38,27000,0,1,1.1722806838854,1.1826267909887,1.1722806838854,1.1744500289232,864000
"1974-07-16",70.38,70.75,70.25,70.5,17600,0,1,1.1744500289232,1.1806243186462,1.1722806838854,1.1764525012658,563200
"1974-07-17",70.5,71.62,69.75,71.5,33700,0,1,1.1764525012658,1.1951422431299,1.1639370491247,1.1931397707873,1078400
"1974-07-18",71.62,72.62,71.62,71.62,41700,0,1,1.1951422431299,1.2118295126514,1.1951422431299,1.1951422431299,1334400
"1974-07-19",71.62,71.87,70.62,71.25,30800,0,1,1.1951422431299,1.1993140605102,1.1784549736084,1.1889679534069,985600
"1974-07-22",71.87,74,71.87,73.75,40800,0,1,1.1993140605102,1.234857944591,1.1993140605102,1.2306861272107,1305600
"1974-07-23",74.87,75.87,74.87,75.75,52100,0,1,1.2493758690748,1.2660631385963,1.2493758690748,1.2640606662537,1667200
"1974-07-24",75.75,77.62,75.25,77,58900,0,1,1.2640606662537,1.2952658602589,1.2557170314929,1.2849197531555,1884800
"1974-07-25",77,77.62,76.75,77,67700,0,1,1.2849197531555,1.2952658602589,1.2807479357752,1.2849197531555,2166400
"1974-07-26",77,77,75.62,75.62,38900,0,1,1.2849197531555,1.2849197531555,1.2618913212159,1.2618913212159,1244800
"1974-07-29",75.62,75.75,75.13,75.5,38600,0,1,1.2618913212159,1.2640606662537,1.2537145591503,1.2598888488733,1235200
"1974-07-30",75.5,75.75,74.87,75,41500,0,1,1.2598888488733,1.2640606662537,1.2493758690748,1.2515452141125,1328000
"1974-07-31",75,75.5,74.87,74.87,30300,0,1,1.2515452141125,1.2598888488733,1.2493758690748,1.2493758690748,969600
"1974-08-01",74.87,76.13,74.75,75.5,33800,0,1,1.2493758690748,1.2704018286718,1.2473733967322,1.2598888488733,1081600
"1974-08-02",75.5,76.62,75.5,76.25,43600,0,1,1.2598888488733,1.2785785907374,1.2598888488733,1.2724043010144,1395200
"1974-08-05",76.25,78,76.13,77.38,45900,0,1,1.2724043010144,1.301607022677,1.2704018286718,1.2912609155737,1468800
"1974-08-06",77.38,79.75,77,77,85100,0.03906,1,1.29191593702,1.3314848278282,1.2855715579031,1.2855715579031,2723200
"1974-08-07",77,78.5,76.62,78.5,41500,0,1,1.2855715579031,1.3106151596804,1.2792271787861,1.3106151596804,1328000
"1974-08-08",78.5,78.87,76.62,76.62,52300,0,1,1.3106151596804,1.3167925814521,1.2792271787861,1.2792271787861,1673600
"1974-08-09",76.62,76.75,75.75,75.75,35000,0,1,1.2792271787861,1.2813976242735,1.2647018897553,1.2647018897553,1120000
"1974-08-12",75.75,76.25,75.25,75.25,30200,0,1,1.2647018897553,1.2730497570144,1.2563540224962,1.2563540224962,966400
"1974-08-13",75.25,75.5,74.38,74.62,34400,0,1,1.2563540224962,1.2605279561257,1.2418287334653,1.2458357097497,1100800
"1974-08-14",74.5,74.5,73.25,73.25,27600,0,1,1.2438322216075,1.2438322216075,1.2229625534597,1.2229625534597,883200
"1974-08-15",73.25,73.38,71.87,72.13,48800,0,1,1.2229625534597,1.2251329989471,1.1999224398246,1.2042633307993,1561600
"1974-08-16",72.13,72.13,70.87,71.13,26500,0,1,1.2042633307993,1.2042633307993,1.1832267053064,1.1875675962811,848000
"1974-08-19",70.5,70.5,69,70,61800,0,1,1.1770492835346,1.1770492835346,1.1520056817573,1.1687014162755,1977600
"1974-08-20",70,70.62,69.62,70.5,41700,0,1,1.1687014162755,1.1790527716768,1.1623570371586,1.1770492835346,1334400
"1974-08-21",70.5,70.5,68.38,68.38,38300,0,1,1.1770492835346,1.1770492835346,1.141654326356,1.141654326356,1225600
"1974-08-22",68.38,69,67.87,68.25,64400,0,1,1.141654326356,1.1520056817573,1.1331395017517,1.1394838808686,2060800
"1974-08-23",68.25,69.38,68.25,68.62,28100,0,1,1.1394838808686,1.1583500608742,1.1394838808686,1.1456613026404,899200
"1974-08-26",68.62,69.25,67.75,68.87,53400,0,1,1.1456613026404,1.1561796153868,1.1311360136095,1.1498352362699,1708800
"1974-08-27",68.87,69.25,68.25,68.38,29100,0,1,1.1498352362699,1.1561796153868,1.1394838808686,1.141654326356,931200
"1974-08-28",68.38,69.13,68.13,68.13,34800,0,1,1.141654326356,1.1541761272447,1.1374803927264,1.1374803927264,1113600
"1974-08-29",68,68,66.13,66.13,33100,0,1,1.1353099472391,1.1353099472391,1.10408892369,1.10408892369,1059200
"1974-08-30",66.5,67.25,66.5,67.25,45900,0,1,1.1102663454617,1.1227881463504,1.1102663454617,1.1227881463504,1468800
"1974-09-03",67.25,67.87,64.62,64.62,41900,0,1,1.1227881463504,1.1331395017517,1.0788783645675,1.0788783645675,1340800
"1974-09-04",63.5,63.5,61.25,62.38,81100,0,1,1.0601791419071,1.0601791419071,1.0226137392411,1.0414799192467,2595200
"1974-09-05",62.87,64.5,62.87,64.38,60900,0,1,1.0496608291606,1.0768748764253,1.0496608291606,1.0748713882831,1948800
"1974-09-06",64.38,66.38,64.38,65.75,53800,0,1,1.0748713882831,1.1082628573195,1.0748713882831,1.0977445445731,1721600
"1974-09-09",65.75,66,63.62,63.62,30200,0,1,1.0977445445731,1.1019184782026,1.0621826300493,1.0621826300493,966400
"1974-09-10",63.62,64.38,63,64.13,28300,0,1,1.0621826300493,1.0748713882831,1.051831274648,1.0706974546535,905600
"1974-09-11",64.13,66.5,64.13,64.25,48700,0,1,1.0706974546535,1.1102663454617,1.0706974546535,1.0727009427957,1558400
"1974-09-12",64.25,65.25,64,64.25,31700,0,1,1.0727009427957,1.089396677314,1.0685270091662,1.0727009427957,1014400
"1974-09-13",64.25,64.62,63.75,64.13,39300,0,1,1.0727009427957,1.0788783645675,1.0643530755366,1.0706974546535,1257600
"1974-09-16",64.13,65.87,64.13,65.62,57400,0,1,1.0706974546535,1.0997480327153,1.0706974546535,1.0955740990857,1836800
"1974-09-17",65.62,66.87,65.62,65.62,48700,0,1,1.0955740990857,1.1164437672335,1.0955740990857,1.0955740990857,1558400
"1974-09-18",65.62,66.25,64.87,65.87,28800,0,1,1.0955740990857,1.1060924118322,1.083052298197,1.0997480327153,921600
"1974-09-19",66.38,67.87,66.38,67.62,52100,0,1,1.1082628573195,1.1331395017517,1.1082628573195,1.1289655681221,1667200
"1974-09-20",67.62,68,65.25,65.25,95000,0,1,1.1289655681221,1.1353099472391,1.089396677314,1.089396677314,3040000
"1974-09-23",65.25,65.62,63.5,63.5,33900,0,1,1.089396677314,1.0955740990857,1.0601791419071,1.0601791419071,1084800
"1974-09-24",62.62,62.62,61.87,62,37500,0,1,1.045486895531,1.045486895531,1.0329650946424,1.0351355401297,1200000
"1974-09-25",62,63.25,61.25,61.5,89000,0,1,1.0351355401297,1.0560052082775,1.0226137392411,1.0267876728706,2848000
"1974-09-26",61,61,59.5,60,69900,0,1,1.0184398056115,1.0184398056115,0.99339620383418,1.0017440710933,2236800
"1974-09-27",60,60.38,59.38,59.62,62200,0,1,1.0017440710933,1.0080884502102,0.99139271569199,0.99539969197637,1990400
"1974-09-30",59.13,59.13,58.5,58.75,63900,0,1,0.98721878206244,0.98721878206244,0.97670046931596,0.98087440294551,2044800
"1974-10-01",58.75,58.75,57.5,58.38,51900,0,1,0.98087440294551,0.98087440294551,0.96000473479774,0.97469698117377,1660800
"1974-10-02",58.38,58.5,55.87,56.25,52100,0,1,0.97469698117377,0.97670046931596,0.93279068753304,0.93913506664996,1667200
"1974-10-03",56.25,56.5,54.87,54.87,57600,0,1,0.93913506664996,0.94330900027952,0.91609495301482,0.91609495301482,1843200
"1974-10-04",54.87,56.38,54.87,55.75,79400,0,1,0.91609495301482,0.94130551213733,0.91609495301482,0.93078719939085,2540800
"1974-10-07",56.25,59.5,56.25,59.38,81300,0,1,0.93913506664996,0.99339620383418,0.93913506664996,0.99139271569199,2601600
"1974-10-08",59.38,60.87,58.5,60.5,63600,0,1,0.99139271569199,1.0162693601241,0.97670046931596,1.0100919383524,2035200
"1974-10-09",60.5,64.25,58.87,64,101300,0,1,1.0100919383524,1.0727009427957,0.9828778910877,1.0685270091662,3241600
"1974-10-10",64.13,66.87,64.13,64.13,136200,0,1,1.0706974546535,1.1164437672335,1.0706974546535,1.0706974546535,4358400
"1974-10-11",64.13,66.25,63,65.38,89700,0,1,1.0706974546535,1.1060924118322,1.051831274648,1.0915671228013,2870400
"1974-10-14",65.5,68.5,65.5,66,86200,0,1,1.0935706109435,1.1436578144982,1.0935706109435,1.1019184782026,2758400
"1974-10-15",66,68,65,66,86500,0,1,1.1019184782026,1.1353099472391,1.0852227436844,1.1019184782026,2768000
"1974-10-16",66,66,64.75,64.87,39500,0,1,1.1019184782026,1.1019184782026,1.0810488100548,1.083052298197,1264000
"1974-10-17",64.87,66.13,64.25,65.87,43100,0,1,1.083052298197,1.10408892369,1.0727009427957,1.0997480327153,1379200
"1974-10-18",66.62,67.62,66.62,67.25,48400,0,1,1.1122698336039,1.1289655681221,1.1122698336039,1.1227881463504,1548800
"1974-10-21",67.25,68.5,66.87,68.38,37300,0,1,1.1227881463504,1.1436578144982,1.1164437672335,1.141654326356,1193600
"1974-10-22",68.62,69.87,68.62,68.87,75300,0,1,1.1456613026404,1.1665309707881,1.1456613026404,1.1498352362699,2409600
"1974-10-23",68.38,68.38,66.62,66.75,71100,0,1,1.141654326356,1.141654326356,1.1122698336039,1.1144402790913,2275200
"1974-10-24",66.75,66.87,65.25,65.75,49100,0,1,1.1144402790913,1.1164437672335,1.089396677314,1.0977445445731,1571200
"1974-10-25",65.75,66.38,65.25,65.87,46100,0,1,1.0977445445731,1.1082628573195,1.089396677314,1.0997480327153,1475200
"1974-10-28",65.87,65.87,64.62,65.87,37200,0,1,1.0997480327153,1.0997480327153,1.0788783645675,1.0997480327153,1190400
"1974-10-29",66,68.75,66,68.62,57700,0,1,1.1019184782026,1.1478317481277,1.1019184782026,1.1456613026404,1846400
"1974-10-30",68.87,71,68.87,69.87,73500,0,1,1.1498352362699,1.1853971507937,1.1498352362699,1.1665309707881,2352000
"1974-10-31",69.87,70.38,68.25,68.5,77500,0,1,1.1665309707881,1.1750457953924,1.1394838808686,1.1436578144982,2480000
"1974-11-01",68.5,69.13,67.75,68.87,58500,0,1,1.1436578144982,1.1541761272447,1.1311360136095,1.1498352362699,1872000
"1974-11-04",68.38,68.38,66.75,67.87,38100,0.04844,1,1.1424691449145,1.1424691449145,1.1152356745108,1.1339482431318,1219200
"1974-11-05",67.87,68.75,67.25,68.62,43600,0,1,1.1339482431318,1.1486509756197,1.123589499788,1.1464789810476,1395200
"1974-11-06",68.62,70.25,68.62,69,112200,0,1,1.1464789810476,1.1737124514514,1.1464789810476,1.1528278882583,3590400
"1974-11-07",69,69.75,68.5,68.87,61600,0,1,1.1528278882583,1.1653586261742,1.1444740629811,1.1506558936862,1971200
"1974-11-08",68.87,69,68.13,68.75,50100,0,1,1.1506558936862,1.1528278882583,1.1382922322759,1.1486509756197,1603200
"1974-11-11",68.75,69,68.25,68.75,18600,0,1,1.1486509756197,1.1528278882583,1.1402971503425,1.1486509756197,595200
"1974-11-12",68.75,69.25,68.25,68.38,34300,0,1,1.1486509756197,1.1570048008969,1.1402971503425,1.1424691449145,1097600
"1974-11-13",67.87,67.87,65.87,65.87,67300,0,1,1.1339482431318,1.1339482431318,1.1005329420228,1.1005329420228,2153600
"1974-11-14",65.87,66.87,65.62,66.75,62300,0,1,1.1005329420228,1.1172405925773,1.0963560293842,1.1152356745108,1993600
"1974-11-15",66.62,66.62,65,65,45400,0,1,1.1130636799387,1.1130636799387,1.0859972860404,1.0859972860404,1452800
"1974-11-18",64.62,64.62,62.5,62.5,42600,0,1,1.0796483788297,1.0796483788297,1.0442281596543,1.0442281596543,1363200
"1974-11-19",62.13,62.13,60.5,60.87,45900,0,1,1.0380463289491,1.0380463289491,1.0108128585453,1.0169946892505,1468800
"1974-11-20",60.87,60.87,59.13,59.5,60100,0,1,1.0169946892505,1.0169946892505,0.98792337728571,0.99410520799086,1923200
"1974-11-21",59.13,59.13,58.25,58.87,83400,0,1,0.98792337728571,0.98792337728571,0.97322064479777,0.98357938814154,2668800
"1974-11-22",59.25,60.25,59.25,59.5,44600,0,1,0.98992829535224,1.0066359459067,0.98992829535224,0.99410520799086,1427200
"1974-11-25",59.5,60.38,59.13,59.87,43500,0,1,0.99410520799086,1.0088079404788,0.98792337728571,1.000287038696,1392000
"1974-11-26",59.87,61.5,58.87,60.13,73200,0,1,1.000287038696,1.0275205090998,0.98357938814154,1.0046310278402,2342400
"1974-11-27",60.62,63.62,60.62,61.5,69200,0,1,1.0128177766119,1.0629407282753,1.0128177766119,1.0275205090998,2214400
"1974-11-29",61.62,63,61.62,62.75,26100,0,1,1.0295254271663,1.0525819849315,1.0295254271663,1.0484050722929,835200
"1974-12-02",62.5,62.5,61.62,61.62,32000,0,1,1.0442281596543,1.0442281596543,1.0295254271663,1.0295254271663,1024000
"1974-12-03",61.62,61.87,61.13,61.5,33800,0,1,1.0295254271663,1.0337023398049,1.0213386783946,1.0275205090998,1081600
"1974-12-04",61.5,62,61.13,61.5,32600,0,1,1.0275205090998,1.035874334377,1.0213386783946,1.0275205090998,1043200
"1974-12-05",61.5,62.5,60.87,60.87,61500,0,1,1.0275205090998,1.0442281596543,1.0169946892505,1.0169946892505,1968000
"1974-12-06",60.25,60.25,59,59.62,61900,0,1,1.0066359459067,1.0066359459067,0.98575138271362,0.99611012605739,1980800
"1974-12-09",59.62,59.75,58.13,59.38,71500,0,1,0.99611012605739,0.99828212062948,0.97121572673124,0.99210028992432,2288000
"1974-12-10",59.38,61.13,59.25,60.87,59300,0,1,0.99210028992432,1.0213386783946,0.98992829535224,1.0169946892505,1897600
"1974-12-11",60.87,63.13,60.87,61.62,100800,0,1,1.0169946892505,1.0547539795036,1.0169946892505,1.0295254271663,3225600
"1974-12-12",61.62,62.25,61,61.25,97800,0,1,1.0295254271663,1.0400512470156,1.0191666838226,1.0233435964612,3129600
"1974-12-13",61.38,62.87,61.38,62.5,61500,0,1,1.0255155910333,1.0504099903594,1.0255155910333,1.0442281596543,1968000
"1974-12-16",62.5,62.62,61.87,62,78500,0,1,1.0442281596543,1.0462330777208,1.0337023398049,1.035874334377,2512000
"1974-12-17",62,63.5,62,63.5,81100,0,1,1.035874334377,1.0609358102087,1.035874334377,1.0609358102087,2595200
"1974-12-18",63.5,64.25,63,63,61300,0,1,1.0609358102087,1.0734665481246,1.0525819849315,1.0525819849315,1961600
"1974-12-19",63,63,62,62.75,83300,0,1,1.0525819849315,1.0525819849315,1.035874334377,1.0484050722929,2665600
"1974-12-20",62.75,62.75,61.75,61.75,49000,0,1,1.0484050722929,1.0484050722929,1.0316974217384,1.0316974217384,1568000
"1974-12-23",61.75,62,61,61.25,49300,0,1,1.0316974217384,1.035874334377,1.0191666838226,1.0233435964612,1577600
"1974-12-24",61.25,62.38,61.25,62.38,23100,0,1,1.0233435964612,1.0422232415877,1.0233435964612,1.0422232415877,739200
"1974-12-26",62.38,63.62,62.38,63.38,35700,0,1,1.0422232415877,1.0629407282753,1.0422232415877,1.0589308921422,1142400
"1974-12-27",63.38,63.87,62.87,63.38,30900,0,1,1.0589308921422,1.0671176409139,1.0504099903594,1.0589308921422,988800
"1974-12-30",63.38,63.38,62.38,63.13,49400,0,1,1.0589308921422,1.0589308921422,1.0422232415877,1.0547539795036,1580800
"1974-12-31",63.13,64.62,63,64.62,30500,0,1,1.0547539795036,1.0796483788297,1.0525819849315,1.0796483788297,976000
"1975-01-02",65,66.5,65,66.25,39900,0,1,1.0859972860404,1.1110587618721,1.0859972860404,1.1068818492335,1276800
"1975-01-03",66.25,67.75,66.13,67.25,54600,0,1,1.1068818492335,1.1319433250652,1.104876931167,1.123589499788,1747200
"1975-01-06",67.25,68,66.25,66.25,77400,0,1,1.123589499788,1.1361202377038,1.1068818492335,1.1068818492335,2476800
"1975-01-07",66.25,67.5,66,66.87,46400,0,1,1.1068818492335,1.1277664124266,1.1027049365949,1.1172405925773,1484800
"1975-01-08",66.87,67.25,66.5,66.5,51300,0,1,1.1172405925773,1.123589499788,1.1110587618721,1.1110587618721,1641600
"1975-01-09",66.5,67.25,65.5,67.25,42100,0,1,1.1110587618721,1.123589499788,1.0943511113177,1.123589499788,1347200
"1975-01-10",67.87,69,67.87,69,107500,0,1,1.1339482431318,1.1528278882583,1.1339482431318,1.1528278882583,3440000
"1975-01-13",69,69.75,68.62,68.62,54200,0,1,1.1528278882583,1.1653586261742,1.1464789810476,1.1464789810476,1734400
"1975-01-14",68.62,69.25,68.13,68.75,50300,0,1,1.1464789810476,1.1570048008969,1.1382922322759,1.1486509756197,1609600
"1975-01-15",68.75,69.25,68.25,69.13,41100,0,1,1.1486509756197,1.1570048008969,1.1402971503425,1.1549998828304,1315200
"1975-01-16",69.13,69.13,68.25,68.38,48400,0,1,1.1549998828304,1.1549998828304,1.1402971503425,1.1424691449145,1548800
"1975-01-17",68.38,68.38,67,67.13,33600,0,1,1.1424691449145,1.1424691449145,1.1194125871494,1.1215845817215,1075200
"1975-01-20",67.13,67.87,66.62,67.87,33400,0,1,1.1215845817215,1.1339482431318,1.1130636799387,1.1339482431318,1068800
"1975-01-21",67.87,68.38,67.25,67.38,57500,0,1,1.1339482431318,1.1424691449145,1.123589499788,1.1257614943601,1840000
"1975-01-22",67.38,68.13,66.38,68.13,34000,0,1,1.1257614943601,1.1382922322759,1.1090538438056,1.1382922322759,1088000
"1975-01-23",68.13,69.38,68.13,68.75,79600,0,1,1.1382922322759,1.159176795469,1.1382922322759,1.1486509756197,2547200
"1975-01-24",68.75,70.25,68.75,69.62,87800,0,1,1.1486509756197,1.1737124514514,1.1486509756197,1.1631866316021,2809600
"1975-01-27",70.87,72.87,70.87,72.13,151300,0,1,1.1840711947952,1.2174864959041,1.1840711947952,1.2051228344938,4841600
"1975-01-28",72.38,73.5,72.38,72.62,158500,0,1,1.2092997471324,1.2280123157534,1.2092997471324,1.2133095832655,5072000
"1975-01-29",72.62,74.38,72.13,74,95700,0,1,1.2133095832655,1.2427150482413,1.2051228344938,1.2363661410306,3062400
"1975-01-30",74,75,72.5,72.5,123400,0,1,1.2363661410306,1.2530737915851,1.2113046651989,1.2113046651989,3948800
"1975-01-31",72.5,73.38,71.75,73.13,76000,0,1,1.2113046651989,1.2260073976869,1.1987739272831,1.2218304850483,2432000
"1975-02-03",73.13,74.62,73.13,74.25,64500,0,1,1.2218304850483,1.2467248843744,1.2218304850483,1.2405430536693,2064000
"1975-02-04",74.25,75.87,73.13,75.75,97000,0,1,1.2405430536693,1.2676094475675,1.2218304850483,1.265604529501,3104000
"1975-02-05",74.5,74.5,73.13,73.75,91900,0.03906,1,1.2453792037572,1.2453792037572,1.2224775996075,1.2328418292227,2940800
"1975-02-06",73.75,74.38,73.13,73.25,116200,0,1,1.2328418292227,1.2433732238316,1.2224775996075,1.224483579533,3718400
"1975-02-07",73.25,73.5,72.25,73.25,49100,0,1,1.224483579533,1.2286627043779,1.2077670801538,1.224483579533,1571200
"1975-02-10",73.25,73.62,72.5,73.13,45800,0,1,1.224483579533,1.2306686843034,1.2119462049986,1.2224775996075,1465600
"1975-02-11",73.13,73.38,72.13,72.75,52900,0,1,1.2224775996075,1.2266567244524,1.2057611002282,1.2161253298434,1692800
"1975-02-12",72.75,72.87,71.62,72.38,138400,0,1,1.2161253298434,1.2181313097689,1.1972356855448,1.2099402250731,4428800
"1975-02-13",72.5,73.87,72.5,73.75,139000,0,1,1.2119462049986,1.2348478091482,1.2119462049986,1.2328418292227,4448000
"1975-02-14",73.75,74,73.13,73.62,61100,0,1,1.2328418292227,1.2370209540675,1.2224775996075,1.2306686843034,1955200
"1975-02-18",73.62,74.75,73.38,74.13,66100,0,1,1.2306686843034,1.249558328602,1.2266567244524,1.2391940989868,2115200
"1975-02-19",74.13,75.38,73.62,75.25,48800,0,1,1.2391940989868,1.2600897232109,1.2306686843034,1.2579165782916,1561600
"1975-02-20",76.13,77.75,76.13,77.75,75600,0,1,1.2726270977454,1.2997078267399,1.2726270977454,1.2997078267399,2419200
"1975-02-21",77.75,78.25,77.25,77.25,74800,0,1,1.2997078267399,1.3080660764295,1.2913495770502,1.2913495770502,2393600
"1975-02-24",77,77,76.25,76.25,54000,0,1,1.2871704522054,1.2871704522054,1.2746330776709,1.2746330776709,1728000
"1975-02-25",76.25,76.38,75.38,75.75,66300,0,1,1.2746330776709,1.2768062225902,1.2600897232109,1.2662748279813,2121600
"1975-02-26",75.75,77.13,75.62,76.75,60000,0,1,1.2662748279813,1.2893435971247,1.264101683062,1.2829913273606,1920000
"1975-02-27",76.87,77.75,76.87,77,47700,0,1,1.2849973072861,1.2997078267399,1.2849973072861,1.2871704522054,1526400
"1975-02-28",77,77.75,76.75,77.38,34200,0,1,1.2871704522054,1.2997078267399,1.2829913273606,1.2935227219695,1094400
"1975-03-03",77.38,78,77.25,78,73100,0,1,1.2935227219695,1.3038869515847,1.2913495770502,1.3038869515847,2339200
"1975-03-04",78.25,79.62,78.25,78.25,72500,0,1,1.3080660764295,1.3309676805791,1.3080660764295,1.3080660764295,2320000
"1975-03-05",78.25,78.75,75.25,75.25,65000,0,1,1.3080660764295,1.3164243261191,1.2579165782916,1.2579165782916,2080000
"1975-03-06",75.25,76.25,74.62,75.87,48700,0,1,1.2579165782916,1.2746330776709,1.2473851836827,1.2682808079068,1558400
"1975-03-07",75.87,76.5,75.13,76.25,53600,0,1,1.2682808079068,1.2788122025157,1.2559105983661,1.2746330776709,1715200
"1975-03-10",76.25,77.13,76.13,77,44900,0,1,1.2746330776709,1.2893435971247,1.2726270977454,1.2871704522054,1436800
"1975-03-11",77.13,78.25,77.13,77.62,50200,0,1,1.2893435971247,1.3080660764295,1.2893435971247,1.2975346818205,1606400
"1975-03-12",77.5,77.5,76.75,76.75,41400,0,1,1.295528701895,1.295528701895,1.2829913273606,1.2829913273606,1324800
"1975-03-13",76.5,76.5,75.62,76,36300,0,1,1.2788122025157,1.2788122025157,1.264101683062,1.2704539528261,1161600
"1975-03-14",76,77.38,75.62,76.13,62800,0,1,1.2704539528261,1.2935227219695,1.264101683062,1.2726270977454,2009600
"1975-03-17",76.13,76.25,75.38,75.38,43100,0,1,1.2726270977454,1.2746330776709,1.2600897232109,1.2600897232109,1379200
"1975-03-18",75.38,75.62,72.75,73,75700,0,1,1.2600897232109,1.264101683062,1.2161253298434,1.2203044546882,2422400
"1975-03-19",72.87,72.87,70.87,72,101700,0,1,1.2181313097689,1.2181313097689,1.1846983110103,1.2035879553089,3254400
"1975-03-20",72,74.25,72,72.87,49600,0,1,1.2035879553089,1.2412000789123,1.2035879553089,1.2181313097689,1587200
"1975-03-21",72.87,73.38,72.38,73,27800,0,1,1.2181313097689,1.2266567244524,1.2099402250731,1.2203044546882,889600
"1975-03-24",71.75,71.75,70.62,71,77500,0,1,1.1994088304641,1.1994088304641,1.1805191861655,1.1868714559296,2480000
"1975-03-25",71,72.25,69.75,71.5,68700,0,1,1.1868714559296,1.2077670801538,1.1659758317055,1.1952297056193,2198400
"1975-03-26",71.75,74,71.75,74,40000,0,1,1.1994088304641,1.2370209540675,1.1994088304641,1.2370209540675,1280000
"1975-03-27",74,74.75,73.5,73.62,34900,0,1,1.2370209540675,1.249558328602,1.2286627043779,1.2306686843034,1116800
"1975-03-31",73.87,74.62,73.87,74,36200,0.03906,1,1.2354996085458,1.248043600781,1.2354996085458,1.2376739005333,1158400
"1975-04-01",74,74.75,73.75,74,1e+05,0,1,1.2376739005333,1.2502178927684,1.2334925697882,1.2376739005333,3200000
"1975-04-02",74,74.38,73.25,73.38,31900,0,1,1.2376739005333,1.2440295232657,1.2251299082981,1.2273042002856,1020800
"1975-04-03",73.25,73.25,71.62,71.75,37000,0,1,1.2251299082981,1.2251299082981,1.1978676318404,1.2000419238279,1184000
"1975-04-04",71.62,71.62,70.38,70.75,40000,0,1,1.1978676318404,1.1978676318404,1.177128231345,1.1833166008477,1280000
"1975-04-07",70.75,71.13,70.25,70.38,59400,0,1,1.1833166008477,1.1896722235802,1.1749539393576,1.177128231345,1900800
"1975-04-08",70.5,72,70.5,71.62,33900,0,1,1.1791352701026,1.2042232545729,1.1791352701026,1.1978676318404,1084800
"1975-04-09",71.62,74,71.62,73.5,46600,0,1,1.1978676318404,1.2376739005333,1.1978676318404,1.2293112390432,1491200
"1975-04-10",73.5,74.38,73.5,74,39100,0,1,1.2293112390432,1.2440295232657,1.2293112390432,1.2376739005333,1251200
"1975-04-11",74,75,73.75,75,31300,0,1,1.2376739005333,1.2543992235134,1.2334925697882,1.2543992235134,1001600
"1975-04-14",76,77,76,76.13,54600,0,1,1.2711245464936,1.2878498694738,1.2711245464936,1.273298838481,1747200
"1975-04-15",76.38,78.87,76.38,77.87,69500,0,1,1.2774801692261,1.3191262234467,1.2774801692261,1.3024009004666,2224000
"1975-04-16",77.75,77.75,76.62,76.87,42400,0,1,1.3003938617089,1.3003938617089,1.2814942467413,1.2856755774864,1356800
"1975-04-17",77.62,78.62,77.62,78.25,75200,0,1,1.2982195697215,1.3149448927017,1.2982195697215,1.308756523199,2406400
"1975-04-18",78.25,78.38,77,77.75,58100,0,1,1.308756523199,1.3109308151865,1.2878498694738,1.3003938617089,1859200
"1975-04-21",77.75,78.25,77.25,77.5,25300,0,1,1.3003938617089,1.308756523199,1.2920312002188,1.2962125309639,809600
"1975-04-22",77.87,78.87,77.87,78.62,52700,0,1,1.3024009004666,1.3191262234467,1.3024009004666,1.3149448927017,1686400
"1975-04-23",78.62,78.75,77.87,78.38,50600,0,1,1.3149448927017,1.3171191846891,1.3024009004666,1.3109308151865,1619200
"1975-04-24",78.38,79.87,78.13,79.38,57800,0,1,1.3109308151865,1.3358515464269,1.3067494844414,1.3276561381666,1849600
"1975-04-25",79.62,80.38,79.62,80,66100,0,1,1.3316702156819,1.3443814611468,1.3316702156819,1.3380258384143,2115200
"1975-04-28",80,80.25,79.75,80,31300,0,1,1.3380258384143,1.3422071691594,1.3338445076693,1.3380258384143,1001600
"1975-04-29",80,80.25,79.62,79.62,37400,0,1,1.3380258384143,1.3422071691594,1.3316702156819,1.3316702156819,1196800
"1975-04-30",79.62,81,79.5,81,38800,0,1,1.3316702156819,1.3547511613945,1.3296631769243,1.3547511613945,1241600
"1975-05-01",81,83.87,81,83.5,75900,0,1,1.3547511613945,1.4027528383476,1.3547511613945,1.396564468845,2428800
"1975-05-02",84.13,84.87,84.13,84.75,73300,0,1,1.4071014223225,1.4194781613278,1.4071014223225,1.4174711225702,2345600
